Q,qT,gamma_q,gamma_g
25.0,0.07948421838317882,0.030408512082696414,0.023980458019553806
25.0,0.08582714086505615,0.030406495448906418,0.02397915255562535
25.0,0.09267623509309258,0.030404144421713093,0.02397763060313141
25.0,0.10007189409390034,0.03040140361233172,0.02397585629593314
25.0,0.1080577342992131,0.03039820847878625,0.023973787838347083
25.0,0.11668085277693417,0.03039448382099332,0.02397137652932918
25.0,0.12599210498948737,0.030390142031177396,0.023968565627680915
25.0,0.13604640471757018,0.030385081060833177,0.02396528903295688
25.0,0.14690304791813136,0.030379182059664243,0.023961469752930713
25.0,0.15862606242654873,0.030372306635409612,0.023957018124153164
25.0,0.1712845855654007,0.030364293676181407,0.023951829747277983
25.0,0.18495327188680694,0.030354955668858076,0.023945783093412023
25.0,0.19971273345302737,0.030344074438223772,0.023938736731758222
25.0,0.21565001525190666,0.03033139622198111,0.023930526122284225
25.0,0.23285910855096068,0.030316625986635978,0.02392095991012767
25.0,0.2514415052176477,0.030299420878812513,0.0239098156510653
25.0,0.271506796274968,0.030279382696214243,0.023896834889839187
25.0,0.29317331822241716,0.03025604925282937,0.023881717505784564
25.0,0.31656885093401627,0.030228884505007797,0.0238641152335444
25.0,0.34183137124932444,0.030197267300035285,0.02384362426142354
25.0,0.3691098667017897,0.030160478608648907,0.0238197768071726
